l,/,1,0,0
k,g,/,1,0,0
k,g,/,h
s,f,c
30.562507408591483,25.855881267668394,18.551594809552096,0.9969342057862868
30.673776588645783,25.95001499399433,18.716448314418436,0.9988030712842891
30.784762016553724,26.04390866600445,18.881833782853253,1.0006469849283837
30.895457162112518,26.137556759147188,19.047744488228542,1.002465816210708
31.00585540307607,26.230953671002354,19.21417356400925,1.0042594339362216
31.115950023873,26.324093720196558,19.381114001494744,1.0060277061992726
31.225734214312318,26.41697114530822,19.54855864752811,1.0077705003601096
31.3352010682762,26.509580103761664,19.71650020217277,1.0094876830213328
31.44434358239971,26.601914670710155,19.884931216355874,1.0111791200042732
31.553154654737305,26.69396883790776,20.053844089478236,1.0128446763253116
31.661627083415883,26.785736512569837,20.223231066990262,1.0144842161721273
31.76975356527419,26.877211516221962,20.39308423793345,1.016097602879878
31.877526694487873,26.96838758353674,20.5633955324468,1.0176846989072963
31.984938961181108,27.059258361159216,20.73415671923829,1.0192453658127334
32.09198275002301,27.149817406519464,20.905359403020025,1.0207794642301007
32.1986503388098,27.24005818663309,21.076995021907354,1.0222868538447483
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
20.748904270249866,17.553573012631386,7.776232844595703,0.31767868460544224
15.78539048498259,13.35444035029527,6.069593139209201,0.24130224981260753
15.84220705432402,13.40250716795812,6.245568340268483,0.24177889250752918
15.901256366503361,13.452462886061843,6.423551028094529,0.24227823528401565
15.96259494462706,13.504355323154492,6.603629753022546,0.24280096495154793
16.026280526535306,13.55823332544887,6.7858957793871575,0.243347776530856
16.092372043451075,13.614146748759609,6.9704431353649206,0.2439193725819144
16.16092960038691,13.672146441927326,7.157368662348954,0.2445164625608708
16.23201445821345,13.732284231648578,7.34677206393199,0.2451397622046529
9.783439446884941,8.27678977206466,4.523265610433337,0.14747438823638392
9.59868265690908,8.120485527745082,4.531230924481756,0.14441243752288305
9.400195548301857,7.952565433863371,4.52898601458519,0.1411503924206831
9.187349796469931,7.7724979278135615,4.515821296059679,0.13768039378531566
8.959518449682745,7.579752608431602,4.491003420495724,0.13399471412451727
8.716075892017201,7.373800204646552,4.453775323606516,0.1300857587987071
8.456397808835515,7.154112546274845,4.403356272232166,0.1259460671662026
8.179861154819484,6.9201625369772835,4.338941910684755,0.12156831367334918
7.885844124586398,6.671424129400092,4.259704306621957,0.11694530888982704
7.573726125913378,6.407372302522718,4.164791996639764,0.11207000048947624
7.2428877555990026,6.127483041236756,4.053330031778111,0.10693547417706693
7.242887755598998,6.1274830412367525,4.053330031778111,0.10693547417706686
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
35.082771525407814,29.68002471049501,8.221366844807118,0.4748339087708662
35.5450954811029,30.071150777013052,8.735669300722291,0.48059216341169303
36.00286590372852,30.458424554554327,9.259361064584514,0.48625300078793815
36.45584824564755,30.841647615817827,9.792223118022159,0.49181273719778656
36.90379833480048,31.2206133912412,10.334023032500836,0.4972676054186492
31.14745800437389,26.350749471700308,9.077833193000757,0.41918671526251633
31.588555623706668,26.72391805765584,9.56716266464079,0.42458027718028635
32.028831884819965,27.09639177455769,10.066309544248181,0.42992798753809847
32.46803367452061,27.467956488644436,10.575163248128106,0.43522585015424514
32.90591019142957,27.838400021949415,11.09360240874684,0.44046993590581535
33.342210554726506,28.207510129298623,11.621494173271033,0.44565635222579053
33.776681482369455,28.57507253408456,12.15869336325298,0.45078121375494995
34.20906501651248,28.94086900396956,12.705041492742637,0.4558406138703074
34.639096275051664,29.304675448693708,13.260365640533902,0.4608305968298694
31.081625771935588,26.295055403057507,12.253495817824797,0.41282071232662204
31.499098828353414,26.64823760878699,12.77782993341336,0.41765629983364766
31.91455100176501,26.999710147493197,13.310857102714145,0.42242835558256614
32.327621322283846,27.349167638652133,13.852353408977303,0.42713175079070936
32.73794289337762,27.696299687797467,14.402075837654683,0.43176133442158976
33.14514116896064,28.040789428940702,14.959761160339864,0.4363119131786348
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
